"","Partno","Judgment","Word Pair","Judged Value"
"3024",151,"Semantic","Safe...Vault",56
"3025",152,"Semantic","Safe...Vault",89
"3026",153,"Semantic","Safe...Vault",50
"3027",154,"Semantic","Safe...Vault",60
"3028",155,"Semantic","Safe...Vault",NA
"3029",156,"Semantic","Safe...Vault",75
"3030",157,"Semantic","Safe...Vault",90
"3031",158,"Semantic","Safe...Vault",65
"3032",159,"Semantic","Safe...Vault",40
"3033",160,"Semantic","Safe...Vault",90
"3034",161,"Semantic","Safe...Vault",54
"3035",162,"Semantic","Safe...Vault",85
"3036",163,"Semantic","Safe...Vault",59
"3037",164,"Semantic","Safe...Vault",75
"3038",165,"Semantic","Safe...Vault",90
"3039",166,"Semantic","Safe...Vault",100
"3040",167,"Semantic","Safe...Vault",90
"3041",168,"Semantic","Safe...Vault",83
"3042",169,"Semantic","Safe...Vault",100
"3043",170,"Semantic","Safe...Vault",60
"3044",171,"Semantic","Safe...Vault",5
"3045",172,"Semantic","Safe...Vault",100
"3046",173,"Semantic","Safe...Vault",85
"3047",174,"Semantic","Safe...Vault",25
"3048",175,"Semantic","Safe...Vault",90
"3049",176,"Semantic","Safe...Vault",100
"3050",177,"Semantic","Safe...Vault",0
"3051",178,"Semantic","Safe...Vault",70
"3052",179,"Semantic","Safe...Vault",90
"3053",180,"Semantic","Safe...Vault",100
"3054",181,"Semantic","Safe...Vault",100
"3055",182,"Semantic","Safe...Vault",100
"3056",183,"Semantic","Safe...Vault",100
"3057",184,"Semantic","Safe...Vault",85
"3058",185,"Semantic","Safe...Vault",20
"3059",186,"Semantic","Safe...Vault",90
"3060",187,"Semantic","Safe...Vault",40
"3061",188,"Semantic","Safe...Vault",90
"3062",189,"Semantic","Safe...Vault",100
"3063",190,"Semantic","Safe...Vault",70
"3064",191,"Semantic","Safe...Vault",80
"3065",192,"Semantic","Safe...Vault",60
"3066",193,"Semantic","Safe...Vault",70
"3067",194,"Semantic","Safe...Vault",100
"3068",195,"Semantic","Safe...Vault",100
"3069",196,"Semantic","Safe...Vault",100
"3070",197,"Semantic","Safe...Vault",NA
"3071",198,"Semantic","Safe...Vault",70
"3072",199,"Semantic","Safe...Vault",90
"3073",200,"Semantic","Safe...Vault",100
"3074",201,"Semantic","Safe...Vault",39
"3075",202,"Semantic","Safe...Vault",100
"3076",203,"Semantic","Safe...Vault",100
"3077",204,"Semantic","Safe...Vault",86
"3078",205,"Semantic","Safe...Vault",70
"3079",206,"Semantic","Safe...Vault",20
"3080",207,"Semantic","Safe...Vault",70
"3081",208,"Semantic","Safe...Vault",90
"3082",209,"Semantic","Safe...Vault",80
"3083",210,"Semantic","Safe...Vault",100
"3084",211,"Semantic","Safe...Vault",95
"3085",212,"Semantic","Safe...Vault",90
"3086",213,"Semantic","Safe...Vault",92
"3087",214,"Semantic","Safe...Vault",10
"3088",215,"Semantic","Safe...Vault",95
"3089",216,"Semantic","Safe...Vault",100
"3090",217,"Semantic","Safe...Vault",40
"3091",218,"Semantic","Safe...Vault",50
"3092",219,"Semantic","Safe...Vault",100
"3093",220,"Semantic","Safe...Vault",100
"3094",221,"Semantic","Safe...Vault",90
"3095",1,"Associative","Green...Red",30
"3096",2,"Associative","Green...Red",20
"3097",3,"Associative","Green...Red",80
"3098",4,"Associative","Green...Red",20
"3099",5,"Associative","Green...Red",NA
"3100",6,"Associative","Green...Red",20
"3101",7,"Associative","Green...Red",25
"3102",8,"Associative","Green...Red",20
"3103",9,"Associative","Green...Red",20
"3104",10,"Associative","Green...Red",30
"3105",11,"Associative","Green...Red",50
"3106",12,"Associative","Green...Red",30
"3107",13,"Associative","Green...Red",25
"3108",14,"Associative","Green...Red",15
"3109",15,"Associative","Green...Red",25
"3110",16,"Associative","Green...Red",60
"3111",17,"Associative","Green...Red",40
"3112",18,"Associative","Green...Red",75
"3113",19,"Associative","Green...Red",80
"3114",20,"Associative","Green...Red",20
"3115",21,"Associative","Green...Red",30
"3116",22,"Associative","Green...Red",85
"3117",23,"Associative","Green...Red",30
"3118",24,"Associative","Green...Red",30
"3119",25,"Associative","Green...Red",15
"3120",26,"Associative","Green...Red",25
"3121",27,"Associative","Green...Red",50
"3122",28,"Associative","Green...Red",25
"3123",29,"Associative","Green...Red",65
"3124",30,"Associative","Green...Red",75
"3125",31,"Associative","Green...Red",NA
"3126",32,"Associative","Green...Red",75
"3127",33,"Associative","Green...Red",90
"3128",34,"Associative","Green...Red",25
"3129",35,"Associative","Green...Red",70
"3130",36,"Associative","Green...Red",70
"3131",37,"Associative","Green...Red",90
"3132",38,"Associative","Green...Red",70
"3133",39,"Associative","Green...Red",20
"3134",40,"Associative","Green...Red",5
"3135",41,"Associative","Green...Red",50
"3136",42,"Associative","Green...Red",65
"3137",43,"Associative","Green...Red",73
"3138",44,"Associative","Green...Red",90
"3139",45,"Associative","Green...Red",50
"3140",46,"Associative","Green...Red",40
"3141",47,"Associative","Green...Red",99
"3142",48,"Associative","Green...Red",10
"3143",49,"Associative","Green...Red",30
"3144",50,"Associative","Green...Red",60
"3145",51,"Associative","Green...Red",10
"3146",52,"Associative","Green...Red",40
"3147",53,"Associative","Green...Red",90
"3148",54,"Associative","Green...Red",35
"3149",55,"Associative","Green...Red",20
"3150",56,"Associative","Green...Red",75
"3151",57,"Associative","Green...Red",5
"3152",58,"Associative","Green...Red",50
"3153",59,"Associative","Green...Red",70
"3154",60,"Associative","Green...Red",50
"3155",61,"Associative","Green...Red",65
"3156",62,"Associative","Green...Red",50
"3157",63,"Associative","Green...Red",50
"3158",64,"Associative","Green...Red",40
"3159",65,"Associative","Green...Red",25
"3160",66,"Associative","Green...Red",10
"3161",67,"Associative","Green...Red",60
"3162",68,"Associative","Green...Red",10
"3163",69,"Associative","Green...Red",75
"3164",70,"Associative","Green...Red",85
"3165",71,"Associative","Green...Red",90
"3166",72,"Associative","Green...Red",100
"3167",73,"Associative","Green...Red",10
"3168",74,"Associative","Green...Red",0
"3169",75,"Associative","Green...Red",90
"3170",76,"Associative","Green...Red",30
"3171",77,"Associative","Green...Red",30
"3172",78,"Associative","Green...Red",5
"3173",79,"Thematic","Green...Red",3
"3174",80,"Thematic","Green...Red",100
"3175",81,"Thematic","Green...Red",10
"3176",82,"Thematic","Green...Red",50
"3177",83,"Thematic","Green...Red",1
"3178",84,"Thematic","Green...Red",20
"3179",85,"Thematic","Green...Red",40
"3180",86,"Thematic","Green...Red",NA
"3181",87,"Thematic","Green...Red",30
"3182",88,"Thematic","Green...Red",50
"3183",89,"Thematic","Green...Red",0
"3184",90,"Thematic","Green...Red",NA
"3185",91,"Thematic","Green...Red",50
"3186",92,"Thematic","Green...Red",87
"3187",93,"Thematic","Green...Red",0
"3188",94,"Thematic","Green...Red",0
"3189",95,"Thematic","Green...Red",20
"3190",96,"Thematic","Green...Red",20
"3191",97,"Thematic","Green...Red",10
"3192",98,"Thematic","Green...Red",50
"3193",99,"Thematic","Green...Red",NA
"3194",100,"Thematic","Green...Red",25
"3195",101,"Thematic","Green...Red",5
"3196",102,"Thematic","Green...Red",0
"3197",103,"Thematic","Green...Red",40
"3198",104,"Thematic","Green...Red",50
"3199",105,"Thematic","Green...Red",2
"3200",106,"Thematic","Green...Red",35
"3201",107,"Thematic","Green...Red",5
"3202",108,"Thematic","Green...Red",80
"3203",109,"Thematic","Green...Red",70
"3204",110,"Thematic","Green...Red",50
"3205",111,"Thematic","Green...Red",50
"3206",112,"Thematic","Green...Red",75
"3207",113,"Thematic","Green...Red",95
"3208",114,"Thematic","Green...Red",NA
"3209",115,"Thematic","Green...Red",50
"3210",116,"Thematic","Green...Red",95
"3211",117,"Thematic","Green...Red",100
"3212",118,"Thematic","Green...Red",40
"3213",119,"Thematic","Green...Red",NA
"3214",120,"Thematic","Green...Red",18
"3215",121,"Thematic","Green...Red",100
"3216",122,"Thematic","Green...Red",50
"3217",123,"Thematic","Green...Red",40
"3218",124,"Thematic","Green...Red",70
"3219",125,"Thematic","Green...Red",90
"3220",126,"Thematic","Green...Red",40
"3221",127,"Thematic","Green...Red",90
"3222",128,"Thematic","Green...Red",0
"3223",129,"Thematic","Green...Red",0
"3224",130,"Thematic","Green...Red",40
"3225",131,"Thematic","Green...Red",40
"3226",132,"Thematic","Green...Red",90
"3227",133,"Thematic","Green...Red",60
"3228",314,"Thematic","Green...Red",80
"3229",135,"Thematic","Green...Red",80
"3230",136,"Thematic","Green...Red",50
"3231",137,"Thematic","Green...Red",100
"3232",138,"Thematic","Green...Red",100
"3233",139,"Thematic","Green...Red",57
"3234",140,"Thematic","Green...Red",90
"3235",141,"Thematic","Green...Red",10
"3236",142,"Thematic","Green...Red",70
"3237",143,"Thematic","Green...Red",100
"3238",144,"Thematic","Green...Red",NA
"3239",145,"Thematic","Green...Red",60
"3240",146,"Thematic","Green...Red",10
"3241",147,"Semantic","Green...Red",45
"3242",148,"Semantic","Green...Red",30
"3243",149,"Semantic","Green...Red",60
"3244",150,"Semantic","Green...Red",35
"3245",151,"Semantic","Green...Red",87
"3246",152,"Semantic","Green...Red",68
"3247",153,"Semantic","Green...Red",5
"3248",154,"Semantic","Green...Red",30
"3249",155,"Semantic","Green...Red",NA
"3250",156,"Semantic","Green...Red",33
"3251",157,"Semantic","Green...Red",30
"3252",158,"Semantic","Green...Red",95
"3253",159,"Semantic","Green...Red",10
"3254",160,"Semantic","Green...Red",0
"3255",161,"Semantic","Green...Red",63
"3256",162,"Semantic","Green...Red",60
"3257",163,"Semantic","Green...Red",60
"3258",164,"Semantic","Green...Red",20
"3259",165,"Semantic","Green...Red",20
"3260",166,"Semantic","Green...Red",90
"3261",167,"Semantic","Green...Red",80
"3262",168,"Semantic","Green...Red",39
"3263",169,"Semantic","Green...Red",0
"3264",170,"Semantic","Green...Red",90
"3265",171,"Semantic","Green...Red",40
"3266",172,"Semantic","Green...Red",10
"3267",173,"Semantic","Green...Red",70
"3268",174,"Semantic","Green...Red",30
"3269",175,"Semantic","Green...Red",100
"3270",176,"Semantic","Green...Red",100
"3271",177,"Semantic","Green...Red",50
"3272",178,"Semantic","Green...Red",30
"3273",179,"Semantic","Green...Red",70
"3274",180,"Semantic","Green...Red",50
"3275",181,"Semantic","Green...Red",60
"3276",182,"Semantic","Green...Red",0
"3277",183,"Semantic","Green...Red",90
"3278",184,"Semantic","Green...Red",70
"3279",185,"Semantic","Green...Red",50
"3280",186,"Semantic","Green...Red",70
"3281",187,"Semantic","Green...Red",60
"3282",188,"Semantic","Green...Red",70
"3283",189,"Semantic","Green...Red",90
"3284",190,"Semantic","Green...Red",40
"3285",191,"Semantic","Green...Red",40
"3286",192,"Semantic","Green...Red",85
"3287",193,"Semantic","Green...Red",50
"3288",194,"Semantic","Green...Red",100
"3289",195,"Semantic","Green...Red",80
"3290",196,"Semantic","Green...Red",0
"3291",197,"Semantic","Green...Red",NA
"3292",198,"Semantic","Green...Red",80
"3293",199,"Semantic","Green...Red",20
"3294",200,"Semantic","Green...Red",75
"3295",201,"Semantic","Green...Red",10
"3296",202,"Semantic","Green...Red",50
"3297",203,"Semantic","Green...Red",100
"3298",204,"Semantic","Green...Red",10
"3299",205,"Semantic","Green...Red",20
"3300",206,"Semantic","Green...Red",20
"3301",207,"Semantic","Green...Red",60
"3302",208,"Semantic","Green...Red",50
"3303",209,"Semantic","Green...Red",40
"3304",210,"Semantic","Green...Red",70
"3305",211,"Semantic","Green...Red",80
"3306",212,"Semantic","Green...Red",0
"3307",213,"Semantic","Green...Red",8
"3308",214,"Semantic","Green...Red",100
"3309",215,"Semantic","Green...Red",55
"3310",216,"Semantic","Green...Red",95
"3311",217,"Semantic","Green...Red",50
"3312",218,"Semantic","Green...Red",40
"3313",219,"Semantic","Green...Red",30
"3314",220,"Semantic","Green...Red",0
"3315",221,"Semantic","Green...Red",30
"3316",1,"Associative","Skillet...Pan",10
"3317",2,"Associative","Skillet...Pan",25
"3318",3,"Associative","Skillet...Pan",80
"3319",4,"Associative","Skillet...Pan",30
"3320",5,"Associative","Skillet...Pan",NA
"3321",6,"Associative","Skillet...Pan",60
"3322",7,"Associative","Skillet...Pan",45
"3323",8,"Associative","Skillet...Pan",75
"3324",9,"Associative","Skillet...Pan",80
"3325",10,"Associative","Skillet...Pan",65
"3326",11,"Associative","Skillet...Pan",87
"3327",12,"Associative","Skillet...Pan",40
"3328",13,"Associative","Skillet...Pan",15
"3329",14,"Associative","Skillet...Pan",13
"3330",15,"Associative","Skillet...Pan",65
"3331",16,"Associative","Skillet...Pan",50
"3332",17,"Associative","Skillet...Pan",20
"3333",18,"Associative","Skillet...Pan",60
"3334",19,"Associative","Skillet...Pan",50
"3335",20,"Associative","Skillet...Pan",85
"3336",21,"Associative","Skillet...Pan",20
"3337",22,"Associative","Skillet...Pan",80
"3338",23,"Associative","Skillet...Pan",55
"3339",24,"Associative","Skillet...Pan",24
"3340",25,"Associative","Skillet...Pan",75
"3341",26,"Associative","Skillet...Pan",85
"3342",27,"Associative","Skillet...Pan",70
"3343",28,"Associative","Skillet...Pan",60
"3344",29,"Associative","Skillet...Pan",75
"3345",30,"Associative","Skillet...Pan",75
"3346",31,"Associative","Skillet...Pan",NA
"3347",32,"Associative","Skillet...Pan",50
"3348",33,"Associative","Skillet...Pan",90
"3349",34,"Associative","Skillet...Pan",85
"3350",35,"Associative","Skillet...Pan",50
"3351",36,"Associative","Skillet...Pan",70
"3352",37,"Associative","Skillet...Pan",85
"3353",38,"Associative","Skillet...Pan",80
"3354",39,"Associative","Skillet...Pan",10
"3355",40,"Associative","Skillet...Pan",20
"3356",41,"Associative","Skillet...Pan",100
"3357",42,"Associative","Skillet...Pan",85
"3358",43,"Associative","Skillet...Pan",91
"3359",44,"Associative","Skillet...Pan",5
"3360",45,"Associative","Skillet...Pan",20
"3361",46,"Associative","Skillet...Pan",40
"3362",47,"Associative","Skillet...Pan",40
"3363",48,"Associative","Skillet...Pan",90
"3364",49,"Associative","Skillet...Pan",50
"3365",50,"Associative","Skillet...Pan",70
"3366",51,"Associative","Skillet...Pan",50
"3367",52,"Associative","Skillet...Pan",60
"3368",53,"Associative","Skillet...Pan",30
"3369",54,"Associative","Skillet...Pan",70
"3370",55,"Associative","Skillet...Pan",30
"3371",56,"Associative","Skillet...Pan",60
"3372",57,"Associative","Skillet...Pan",80
"3373",58,"Associative","Skillet...Pan",79
"3374",59,"Associative","Skillet...Pan",40
"3375",60,"Associative","Skillet...Pan",50
"3376",61,"Associative","Skillet...Pan",66
"3377",62,"Associative","Skillet...Pan",80
"3378",63,"Associative","Skillet...Pan",50
"3379",64,"Associative","Skillet...Pan",45
"3380",65,"Associative","Skillet...Pan",25
"3381",66,"Associative","Skillet...Pan",80
"3382",67,"Associative","Skillet...Pan",30
"3383",68,"Associative","Skillet...Pan",60
"3384",69,"Associative","Skillet...Pan",89
"3385",70,"Associative","Skillet...Pan",85
"3386",71,"Associative","Skillet...Pan",90
"3387",72,"Associative","Skillet...Pan",60
"3388",73,"Associative","Skillet...Pan",40
"3389",74,"Associative","Skillet...Pan",10
"3390",75,"Associative","Skillet...Pan",60
"3391",76,"Associative","Skillet...Pan",50
"3392",77,"Associative","Skillet...Pan",40
"3393",78,"Associative","Skillet...Pan",30
"3394",79,"Thematic","Skillet...Pan",15
"3395",80,"Thematic","Skillet...Pan",80
"3396",81,"Thematic","Skillet...Pan",70
"3397",82,"Thematic","Skillet...Pan",62
"3398",83,"Thematic","Skillet...Pan",80
"3399",84,"Thematic","Skillet...Pan",85
"3400",85,"Thematic","Skillet...Pan",60
"3401",86,"Thematic","Skillet...Pan",NA
"3402",87,"Thematic","Skillet...Pan",80
"3403",88,"Thematic","Skillet...Pan",90
"3404",89,"Thematic","Skillet...Pan",90
"3405",90,"Thematic","Skillet...Pan",NA
"3406",91,"Thematic","Skillet...Pan",90
"3407",92,"Thematic","Skillet...Pan",98
"3408",93,"Thematic","Skillet...Pan",55
"3409",94,"Thematic","Skillet...Pan",75
"3410",95,"Thematic","Skillet...Pan",40
"3411",96,"Thematic","Skillet...Pan",85
"3412",97,"Thematic","Skillet...Pan",80
"3413",98,"Thematic","Skillet...Pan",80
"3414",99,"Thematic","Skillet...Pan",NA
"3415",100,"Thematic","Skillet...Pan",50
"3416",101,"Thematic","Skillet...Pan",100
"3417",102,"Thematic","Skillet...Pan",40
"3418",103,"Thematic","Skillet...Pan",50
"3419",104,"Thematic","Skillet...Pan",70
"3420",105,"Thematic","Skillet...Pan",80
"3421",106,"Thematic","Skillet...Pan",80
"3422",107,"Thematic","Skillet...Pan",40
"3423",108,"Thematic","Skillet...Pan",40
"3424",109,"Thematic","Skillet...Pan",95
"3425",110,"Thematic","Skillet...Pan",86
"3426",111,"Thematic","Skillet...Pan",100
"3427",112,"Thematic","Skillet...Pan",80
"3428",113,"Thematic","Skillet...Pan",85
"3429",114,"Thematic","Skillet...Pan",NA
"3430",115,"Thematic","Skillet...Pan",90
"3431",116,"Thematic","Skillet...Pan",90
"3432",117,"Thematic","Skillet...Pan",100
"3433",118,"Thematic","Skillet...Pan",90
"3434",119,"Thematic","Skillet...Pan",NA
"3435",120,"Thematic","Skillet...Pan",3
"3436",121,"Thematic","Skillet...Pan",90
"3437",122,"Thematic","Skillet...Pan",100
"3438",123,"Thematic","Skillet...Pan",90
"3439",124,"Thematic","Skillet...Pan",90
"3440",125,"Thematic","Skillet...Pan",80
"3441",126,"Thematic","Skillet...Pan",80
"3442",127,"Thematic","Skillet...Pan",90
"3443",128,"Thematic","Skillet...Pan",100
"3444",129,"Thematic","Skillet...Pan",0
"3445",130,"Thematic","Skillet...Pan",90
"3446",131,"Thematic","Skillet...Pan",100
"3447",132,"Thematic","Skillet...Pan",90
"3448",133,"Thematic","Skillet...Pan",85
"3449",314,"Thematic","Skillet...Pan",90
"3450",135,"Thematic","Skillet...Pan",95
"3451",136,"Thematic","Skillet...Pan",70
"3452",137,"Thematic","Skillet...Pan",60
"3453",138,"Thematic","Skillet...Pan",80
"3454",139,"Thematic","Skillet...Pan",45
"3455",140,"Thematic","Skillet...Pan",90
"3456",141,"Thematic","Skillet...Pan",100
"3457",142,"Thematic","Skillet...Pan",90
"3458",143,"Thematic","Skillet...Pan",100
"3459",144,"Thematic","Skillet...Pan",NA
"3460",145,"Thematic","Skillet...Pan",75
"3461",146,"Thematic","Skillet...Pan",90
"3462",147,"Semantic","Skillet...Pan",90
"3463",148,"Semantic","Skillet...Pan",90
"3464",149,"Semantic","Skillet...Pan",100
"3465",150,"Semantic","Skillet...Pan",80
"3466",151,"Semantic","Skillet...Pan",87
"3467",152,"Semantic","Skillet...Pan",65
"3468",153,"Semantic","Skillet...Pan",10
"3469",154,"Semantic","Skillet...Pan",65
"3470",155,"Semantic","Skillet...Pan",NA
"3471",156,"Semantic","Skillet...Pan",95
"3472",157,"Semantic","Skillet...Pan",90
"3473",158,"Semantic","Skillet...Pan",75
"3474",159,"Semantic","Skillet...Pan",50
"3475",160,"Semantic","Skillet...Pan",100
"3476",161,"Semantic","Skillet...Pan",75
"3477",162,"Semantic","Skillet...Pan",95
"3478",163,"Semantic","Skillet...Pan",60
"3479",164,"Semantic","Skillet...Pan",75
"3480",165,"Semantic","Skillet...Pan",70
"3481",166,"Semantic","Skillet...Pan",100
"3482",167,"Semantic","Skillet...Pan",80
"3483",168,"Semantic","Skillet...Pan",84
"3484",169,"Semantic","Skillet...Pan",100
"3485",170,"Semantic","Skillet...Pan",75
"3486",171,"Semantic","Skillet...Pan",45
"3487",172,"Semantic","Skillet...Pan",100
"3488",173,"Semantic","Skillet...Pan",85
"3489",174,"Semantic","Skillet...Pan",60
