Partno,Judgment,Word Pair,Judged Value,Recall
104,Associative,Cage...Zoo,100,1
105,Associative,Cage...Zoo,50,1
106,Associative,Cage...Zoo,80,0
107,Associative,Cage...Zoo,90,1
108,Associative,Cage...Zoo,100,1
109,Associative,Cage...Zoo,70,0
110,Associative,Cage...Zoo,50,1
111,Associative,Cage...Zoo,70,1
112,Associative,Cage...Zoo,30,1
113,Associative,Cage...Zoo,45,1
114,Associative,Cage...Zoo,NA,NA
115,Associative,Cage...Zoo,70,1
116,Associative,Cage...Zoo,60,1
117,Associative,Cage...Zoo,60,1
118,Associative,Cage...Zoo,90,1
119,Associative,Cage...Zoo,35,1
120,Associative,Cage...Zoo,11,0
121,Associative,Cage...Zoo,20,1
122,Associative,Cage...Zoo,75,0
123,Associative,Cage...Zoo,35,0
124,Associative,Cage...Zoo,30,1
125,Associative,Cage...Zoo,20,1
126,Associative,Cage...Zoo,90,1
127,Associative,Cage...Zoo,70,1
128,Associative,Cage...Zoo,100,0
129,Associative,Cage...Zoo,20,0
130,Associative,Cage...Zoo,40,1
131,Associative,Cage...Zoo,40,1
132,Associative,Cage...Zoo,85,1
133,Associative,Cage...Zoo,15,0
314,Associative,Cage...Zoo,20,1
135,Associative,Cage...Zoo,80,1
136,Associative,Cage...Zoo,60,0
137,Associative,Cage...Zoo,50,0
138,Associative,Cage...Zoo,55,1
139,Associative,Cage...Zoo,67,NA
140,Associative,Cage...Zoo,90,NA
141,Associative,Cage...Zoo,10,0
142,Associative,Cage...Zoo,45,1
143,Associative,Cage...Zoo,90,0
144,Associative,Cage...Zoo,NA,NA
145,Associative,Cage...Zoo,60,1
146,Associative,Cage...Zoo,80,1
147,Thematic,Cage...Zoo,60,1
148,Thematic,Cage...Zoo,50,1
149,Thematic,Cage...Zoo,50,1
150,Thematic,Cage...Zoo,70,0
151,Thematic,Cage...Zoo,56,NA
152,Thematic,Cage...Zoo,45,NA
153,Thematic,Cage...Zoo,10,0
154,Thematic,Cage...Zoo,80,1
155,Thematic,Cage...Zoo,64,0
156,Thematic,Cage...Zoo,80,1
157,Thematic,Cage...Zoo,90,1
158,Thematic,Cage...Zoo,100,0
159,Thematic,Cage...Zoo,85,1
160,Thematic,Cage...Zoo,70,1
161,Thematic,Cage...Zoo,95,0
162,Thematic,Cage...Zoo,100,1
163,Thematic,Cage...Zoo,80,1
164,Thematic,Cage...Zoo,100,0
165,Thematic,Cage...Zoo,30,1
166,Thematic,Cage...Zoo,0,0
167,Thematic,Cage...Zoo,90,0
168,Thematic,Cage...Zoo,59,0
169,Thematic,Cage...Zoo,100,1
170,Thematic,Cage...Zoo,75,1
171,Thematic,Cage...Zoo,65,1
172,Thematic,Cage...Zoo,100,1
173,Thematic,Cage...Zoo,85,0
174,Thematic,Cage...Zoo,40,1
175,Thematic,Cage...Zoo,100,1
176,Thematic,Cage...Zoo,100,1
177,Thematic,Cage...Zoo,50,1
178,Thematic,Cage...Zoo,100,1
179,Thematic,Cage...Zoo,70,1
180,Thematic,Cage...Zoo,100,0
181,Thematic,Cage...Zoo,80,1
182,Thematic,Cage...Zoo,50,0
183,Thematic,Cage...Zoo,95,1
184,Thematic,Cage...Zoo,80,0
185,Thematic,Cage...Zoo,90,1
186,Thematic,Cage...Zoo,90,1
187,Thematic,Cage...Zoo,100,0
188,Thematic,Cage...Zoo,65,1
189,Thematic,Cage...Zoo,78,1
190,Thematic,Cage...Zoo,80,1
191,Thematic,Cage...Zoo,80,0
192,Thematic,Cage...Zoo,20,0
193,Thematic,Cage...Zoo,85,1
194,Thematic,Cage...Zoo,90,1
195,Thematic,Cage...Zoo,100,1
196,Thematic,Cage...Zoo,100,1
197,Thematic,Cage...Zoo,NA,NA
198,Thematic,Cage...Zoo,40,0
199,Thematic,Cage...Zoo,50,0
200,Thematic,Cage...Zoo,100,1
201,Thematic,Cage...Zoo,75,1
202,Thematic,Cage...Zoo,90,1
203,Thematic,Cage...Zoo,100,0
204,Thematic,Cage...Zoo,80,0
205,Thematic,Cage...Zoo,100,1
206,Thematic,Cage...Zoo,60,NA
207,Thematic,Cage...Zoo,80,1
208,Thematic,Cage...Zoo,70,0
209,Thematic,Cage...Zoo,100,1
210,Thematic,Cage...Zoo,40,1
211,Thematic,Cage...Zoo,95,0
212,Thematic,Cage...Zoo,100,1
213,Thematic,Cage...Zoo,78,0
214,Thematic,Cage...Zoo,100,1
215,Thematic,Cage...Zoo,90,1
216,Thematic,Cage...Zoo,100,1
217,Thematic,Cage...Zoo,50,1
218,Thematic,Cage...Zoo,70,1
219,Thematic,Cage...Zoo,90,0
220,Thematic,Cage...Zoo,75,0
221,Thematic,Cage...Zoo,80,0
1,Semantic,Mud...Dirt,90,1
2,Semantic,Mud...Dirt,45,0
3,Semantic,Mud...Dirt,85,1
4,Semantic,Mud...Dirt,70,1
5,Semantic,Mud...Dirt,NA,NA
6,Semantic,Mud...Dirt,95,1
7,Semantic,Mud...Dirt,79,0
8,Semantic,Mud...Dirt,90,1
9,Semantic,Mud...Dirt,100,1
10,Semantic,Mud...Dirt,95,1
11,Semantic,Mud...Dirt,95,1
12,Semantic,Mud...Dirt,60,1
13,Semantic,Mud...Dirt,90,0
14,Semantic,Mud...Dirt,80,1
15,Semantic,Mud...Dirt,65,0
16,Semantic,Mud...Dirt,60,0
17,Semantic,Mud...Dirt,40,NA
18,Semantic,Mud...Dirt,75,1
19,Semantic,Mud...Dirt,80,1
20,Semantic,Mud...Dirt,75,1
21,Semantic,Mud...Dirt,50,NA
22,Semantic,Mud...Dirt,67,0
23,Semantic,Mud...Dirt,70,1
24,Semantic,Mud...Dirt,82,1
25,Semantic,Mud...Dirt,93,1
26,Semantic,Mud...Dirt,90,1
27,Semantic,Mud...Dirt,40,0
28,Semantic,Mud...Dirt,90,1
29,Semantic,Mud...Dirt,80,1
30,Semantic,Mud...Dirt,75,0
31,Semantic,Mud...Dirt,NA,1
32,Semantic,Mud...Dirt,95,1
33,Semantic,Mud...Dirt,90,1
34,Semantic,Mud...Dirt,35,0
35,Semantic,Mud...Dirt,90,1
36,Semantic,Mud...Dirt,100,0
37,Semantic,Mud...Dirt,99,1
38,Semantic,Mud...Dirt,100,1
39,Semantic,Mud...Dirt,90,1
40,Semantic,Mud...Dirt,40,1
41,Semantic,Mud...Dirt,100,0
42,Semantic,Mud...Dirt,80,1
43,Semantic,Mud...Dirt,NA,1
44,Semantic,Mud...Dirt,100,1
45,Semantic,Mud...Dirt,85,1
46,Semantic,Mud...Dirt,50,1
47,Semantic,Mud...Dirt,100,0
48,Semantic,Mud...Dirt,99,1
49,Semantic,Mud...Dirt,80,1
50,Semantic,Mud...Dirt,90,1
51,Semantic,Mud...Dirt,100,1
52,Semantic,Mud...Dirt,50,0
53,Semantic,Mud...Dirt,30,0
54,Semantic,Mud...Dirt,80,1
55,Semantic,Mud...Dirt,70,1
56,Semantic,Mud...Dirt,75,1
57,Semantic,Mud...Dirt,20,0
58,Semantic,Mud...Dirt,75,1
59,Semantic,Mud...Dirt,85,1
60,Semantic,Mud...Dirt,100,1
61,Semantic,Mud...Dirt,90,1
62,Semantic,Mud...Dirt,100,1
63,Semantic,Mud...Dirt,50,1
64,Semantic,Mud...Dirt,80,1
65,Semantic,Mud...Dirt,40,1
66,Semantic,Mud...Dirt,90,1
67,Semantic,Mud...Dirt,80,1
68,Semantic,Mud...Dirt,10,1
69,Semantic,Mud...Dirt,90,1
70,Semantic,Mud...Dirt,75,1
71,Semantic,Mud...Dirt,90,1
72,Semantic,Mud...Dirt,100,1
73,Semantic,Mud...Dirt,80,1
74,Semantic,Mud...Dirt,100,0
75,Semantic,Mud...Dirt,50,1
76,Semantic,Mud...Dirt,100,0
77,Semantic,Mud...Dirt,90,1
78,Semantic,Mud...Dirt,5,0
79,Associative,Mud...Dirt,65,0
80,Associative,Mud...Dirt,95,1
81,Associative,Mud...Dirt,90,1
82,Associative,Mud...Dirt,75,0
83,Associative,Mud...Dirt,90,1
84,Associative,Mud...Dirt,90,NA
85,Associative,Mud...Dirt,90,1
86,Associative,Mud...Dirt,NA,0
87,Associative,Mud...Dirt,85,1
88,Associative,Mud...Dirt,85,1
89,Associative,Mud...Dirt,100,1
90,Associative,Mud...Dirt,NA,NA
91,Associative,Mud...Dirt,NA,NA
92,Associative,Mud...Dirt,97,0
93,Associative,Mud...Dirt,90,1
94,Associative,Mud...Dirt,100,1
95,Associative,Mud...Dirt,85,1
96,Associative,Mud...Dirt,100,1
97,Associative,Mud...Dirt,80,1
98,Associative,Mud...Dirt,80,NA
99,Associative,Mud...Dirt,90,0
100,Associative,Mud...Dirt,80,0
101,Associative,Mud...Dirt,90,0
102,Associative,Mud...Dirt,100,1
103,Associative,Mud...Dirt,56,0
104,Associative,Mud...Dirt,80,1
105,Associative,Mud...Dirt,90,1
106,Associative,Mud...Dirt,90,1
107,Associative,Mud...Dirt,98,1
108,Associative,Mud...Dirt,45,0
109,Associative,Mud...Dirt,75,1
110,Associative,Mud...Dirt,70,1
111,Associative,Mud...Dirt,90,1
112,Associative,Mud...Dirt,90,1
113,Associative,Mud...Dirt,85,1
114,Associative,Mud...Dirt,NA,NA
115,Associative,Mud...Dirt,80,1
116,Associative,Mud...Dirt,80,1
117,Associative,Mud...Dirt,100,1
118,Associative,Mud...Dirt,90,1
119,Associative,Mud...Dirt,69,1
120,Associative,Mud...Dirt,5,0
121,Associative,Mud...Dirt,30,1
122,Associative,Mud...Dirt,70,1
123,Associative,Mud...Dirt,50,1
124,Associative,Mud...Dirt,60,1
125,Associative,Mud...Dirt,40,1
126,Associative,Mud...Dirt,70,1
127,Associative,Mud...Dirt,60,1
128,Associative,Mud...Dirt,100,0
129,Associative,Mud...Dirt,60,0
130,Associative,Mud...Dirt,90,1
131,Associative,Mud...Dirt,40,1
132,Associative,Mud...Dirt,85,1
133,Associative,Mud...Dirt,80,1
314,Associative,Mud...Dirt,60,1
135,Associative,Mud...Dirt,80,1
136,Associative,Mud...Dirt,58,0
137,Associative,Mud...Dirt,60,0
138,Associative,Mud...Dirt,100,1
139,Associative,Mud...Dirt,56,NA
140,Associative,Mud...Dirt,90,NA
141,Associative,Mud...Dirt,40,1
142,Associative,Mud...Dirt,88,1
143,Associative,Mud...Dirt,100,1
144,Associative,Mud...Dirt,NA,1
145,Associative,Mud...Dirt,95,1
146,Associative,Mud...Dirt,70,1
147,Thematic,Mud...Dirt,75,1
148,Thematic,Mud...Dirt,100,1
149,Thematic,Mud...Dirt,100,0
150,Thematic,Mud...Dirt,95,1
151,Thematic,Mud...Dirt,67,NA
152,Thematic,Mud...Dirt,67,NA
153,Thematic,Mud...Dirt,100,1
154,Thematic,Mud...Dirt,90,1
155,Thematic,Mud...Dirt,64,0
156,Thematic,Mud...Dirt,100,1
157,Thematic,Mud...Dirt,100,1
158,Thematic,Mud...Dirt,100,1
159,Thematic,Mud...Dirt,95,1
160,Thematic,Mud...Dirt,100,1
161,Thematic,Mud...Dirt,68,0
162,Thematic,Mud...Dirt,100,1
163,Thematic,Mud...Dirt,90,1
164,Thematic,Mud...Dirt,100,0
165,Thematic,Mud...Dirt,95,1
166,Thematic,Mud...Dirt,100,1
167,Thematic,Mud...Dirt,60,0
168,Thematic,Mud...Dirt,58,0
169,Thematic,Mud...Dirt,100,1
170,Thematic,Mud...Dirt,100,1
171,Thematic,Mud...Dirt,80,1
172,Thematic,Mud...Dirt,100,1
173,Thematic,Mud...Dirt,95,0
174,Thematic,Mud...Dirt,80,1
175,Thematic,Mud...Dirt,30,1
176,Thematic,Mud...Dirt,100,1
177,Thematic,Mud...Dirt,100,1
178,Thematic,Mud...Dirt,100,1
179,Thematic,Mud...Dirt,100,1
180,Thematic,Mud...Dirt,100,0
181,Thematic,Mud...Dirt,90,1
182,Thematic,Mud...Dirt,100,1
183,Thematic,Mud...Dirt,95,1
184,Thematic,Mud...Dirt,100,0
185,Thematic,Mud...Dirt,30,0
186,Thematic,Mud...Dirt,100,1
187,Thematic,Mud...Dirt,100,1
188,Thematic,Mud...Dirt,75,1
189,Thematic,Mud...Dirt,90,1
190,Thematic,Mud...Dirt,70,1
191,Thematic,Mud...Dirt,80,0
192,Thematic,Mud...Dirt,95,1
193,Thematic,Mud...Dirt,89,1
194,Thematic,Mud...Dirt,100,1
195,Thematic,Mud...Dirt,100,1
196,Thematic,Mud...Dirt,75,0
197,Thematic,Mud...Dirt,NA,NA
198,Thematic,Mud...Dirt,40,1
199,Thematic,Mud...Dirt,100,0
200,Thematic,Mud...Dirt,100,1
201,Thematic,Mud...Dirt,100,0
202,Thematic,Mud...Dirt,99,1
203,Thematic,Mud...Dirt,100,1
204,Thematic,Mud...Dirt,80,1
205,Thematic,Mud...Dirt,100,1
206,Thematic,Mud...Dirt,70,NA
207,Thematic,Mud...Dirt,80,1
208,Thematic,Mud...Dirt,90,1
209,Thematic,Mud...Dirt,50,1
210,Thematic,Mud...Dirt,100,1
211,Thematic,Mud...Dirt,100,1
212,Thematic,Mud...Dirt,100,1
213,Thematic,Mud...Dirt,89,1
214,Thematic,Mud...Dirt,0,1
215,Thematic,Mud...Dirt,100,1
216,Thematic,Mud...Dirt,100,1
217,Thematic,Mud...Dirt,100,1
218,Thematic,Mud...Dirt,50,1
219,Thematic,Mud...Dirt,100,1
220,Thematic,Mud...Dirt,100,1
221,Thematic,Mud...Dirt,90,1
1,Semantic,Chair...Stool,50,0
2,Semantic,Chair...Stool,25,1
3,Semantic,Chair...Stool,90,1
4,Semantic,Chair...Stool,70,0
5,Semantic,Chair...Stool,NA,NA
6,Semantic,Chair...Stool,100,1
7,Semantic,Chair...Stool,90,1
8,Semantic,Chair...Stool,60,1
9,Semantic,Chair...Stool,100,1
10,Semantic,Chair...Stool,85,0
11,Semantic,Chair...Stool,100,1
12,Semantic,Chair...Stool,70,1
13,Semantic,Chair...Stool,65,1
14,Semantic,Chair...Stool,60,1
15,Semantic,Chair...Stool,25,0
16,Semantic,Chair...Stool,80,1
17,Semantic,Chair...Stool,60,NA
18,Semantic,Chair...Stool,80,0
19,Semantic,Chair...Stool,80,0
20,Semantic,Chair...Stool,80,1
21,Semantic,Chair...Stool,50,NA
22,Semantic,Chair...Stool,75,0
23,Semantic,Chair...Stool,65,1
24,Semantic,Chair...Stool,78,0
25,Semantic,Chair...Stool,42,1
26,Semantic,Chair...Stool,65,0
27,Semantic,Chair...Stool,20,0
28,Semantic,Chair...Stool,70,1
29,Semantic,Chair...Stool,80,1
30,Semantic,Chair...Stool,75,0
31,Semantic,Chair...Stool,NA,0
32,Semantic,Chair...Stool,50,0
33,Semantic,Chair...Stool,80,1
34,Semantic,Chair...Stool,40,0
35,Semantic,Chair...Stool,55,1
36,Semantic,Chair...Stool,90,1
37,Semantic,Chair...Stool,90,1
38,Semantic,Chair...Stool,100,0
39,Semantic,Chair...Stool,80,1
40,Semantic,Chair...Stool,40,0
41,Semantic,Chair...Stool,45,1
42,Semantic,Chair...Stool,70,1
43,Semantic,Chair...Stool,NA,1
44,Semantic,Chair...Stool,100,1
45,Semantic,Chair...Stool,75,1
46,Semantic,Chair...Stool,80,1
47,Semantic,Chair...Stool,100,0
48,Semantic,Chair...Stool,95,1
49,Semantic,Chair...Stool,60,1
50,Semantic,Chair...Stool,60,0
51,Semantic,Chair...Stool,50,1
52,Semantic,Chair...Stool,70,0
53,Semantic,Chair...Stool,80,0
54,Semantic,Chair...Stool,30,1
55,Semantic,Chair...Stool,60,1
56,Semantic,Chair...Stool,90,1
57,Semantic,Chair...Stool,50,0
58,Semantic,Chair...Stool,85,1
59,Semantic,Chair...Stool,75,0
60,Semantic,Chair...Stool,80,0
61,Semantic,Chair...Stool,78,1
62,Semantic,Chair...Stool,90,0
63,Semantic,Chair...Stool,50,1
64,Semantic,Chair...Stool,20,1
65,Semantic,Chair...Stool,45,1
66,Semantic,Chair...Stool,80,1
67,Semantic,Chair...Stool,50,0
68,Semantic,Chair...Stool,10,1
69,Semantic,Chair...Stool,90,1
70,Semantic,Chair...Stool,85,1
71,Semantic,Chair...Stool,90,0
72,Semantic,Chair...Stool,10,0
73,Semantic,Chair...Stool,90,1
74,Semantic,Chair...Stool,100,1
75,Semantic,Chair...Stool,80,1
76,Semantic,Chair...Stool,100,1
77,Semantic,Chair...Stool,90,1
78,Semantic,Chair...Stool,5,0
79,Associative,Chair...Stool,80,1
80,Associative,Chair...Stool,70,1
81,Associative,Chair...Stool,50,1
82,Associative,Chair...Stool,65,0
83,Associative,Chair...Stool,20,1
84,Associative,Chair...Stool,60,NA
85,Associative,Chair...Stool,80,1
86,Associative,Chair...Stool,NA,0
87,Associative,Chair...Stool,70,1
88,Associative,Chair...Stool,40,1
89,Associative,Chair...Stool,50,1
90,Associative,Chair...Stool,NA,NA
91,Associative,Chair...Stool,95,1
92,Associative,Chair...Stool,57,0
93,Associative,Chair...Stool,20,1
94,Associative,Chair...Stool,75,1
95,Associative,Chair...Stool,75,1
96,Associative,Chair...Stool,50,0
97,Associative,Chair...Stool,50,1
98,Associative,Chair...Stool,60,0
99,Associative,Chair...Stool,89,0
100,Associative,Chair...Stool,80,0
101,Associative,Chair...Stool,100,1
102,Associative,Chair...Stool,100,0
103,Associative,Chair...Stool,85,0
104,Associative,Chair...Stool,80,1
105,Associative,Chair...Stool,90,1
106,Associative,Chair...Stool,60,1
107,Associative,Chair...Stool,100,0
108,Associative,Chair...Stool,50,0
109,Associative,Chair...Stool,80,1
110,Associative,Chair...Stool,30,1
111,Associative,Chair...Stool,20,1
112,Associative,Chair...Stool,75,1
113,Associative,Chair...Stool,40,0
114,Associative,Chair...Stool,NA,NA
115,Associative,Chair...Stool,70,1
116,Associative,Chair...Stool,85,1
117,Associative,Chair...Stool,30,1
118,Associative,Chair...Stool,90,0
119,Associative,Chair...Stool,75,1
120,Associative,Chair...Stool,NA,0
121,Associative,Chair...Stool,20,1
122,Associative,Chair...Stool,80,0
123,Associative,Chair...Stool,30,1
124,Associative,Chair...Stool,50,1
125,Associative,Chair...Stool,10,1
126,Associative,Chair...Stool,70,1
127,Associative,Chair...Stool,40,1
128,Associative,Chair...Stool,100,0
129,Associative,Chair...Stool,10,0
130,Associative,Chair...Stool,70,1
131,Associative,Chair...Stool,90,1
132,Associative,Chair...Stool,90,1
133,Associative,Chair...Stool,40,1
314,Associative,Chair...Stool,15,0
135,Associative,Chair...Stool,80,1
136,Associative,Chair...Stool,70,0
137,Associative,Chair...Stool,50,0
138,Associative,Chair...Stool,40,1
139,Associative,Chair...Stool,9,NA
140,Associative,Chair...Stool,80,0
141,Associative,Chair...Stool,30,1
142,Associative,Chair...Stool,45,0
143,Associative,Chair...Stool,100,1
144,Associative,Chair...Stool,NA,0
145,Associative,Chair...Stool,60,1
146,Associative,Chair...Stool,50,1
147,Thematic,Chair...Stool,100,1
148,Thematic,Chair...Stool,100,1
149,Thematic,Chair...Stool,50,1
150,Thematic,Chair...Stool,80,1
151,Thematic,Chair...Stool,78,NA
152,Thematic,Chair...Stool,45,NA
153,Thematic,Chair...Stool,100,0
154,Thematic,Chair...Stool,75,0
155,Thematic,Chair...Stool,50,0
156,Thematic,Chair...Stool,90,1
157,Thematic,Chair...Stool,80,0
158,Thematic,Chair...Stool,100,1
159,Thematic,Chair...Stool,95,0
160,Thematic,Chair...Stool,100,0
161,Thematic,Chair...Stool,85,0
162,Thematic,Chair...Stool,85,1
163,Thematic,Chair...Stool,80,1
164,Thematic,Chair...Stool,100,0
165,Thematic,Chair...Stool,40,0
166,Thematic,Chair...Stool,100,0
167,Thematic,Chair...Stool,70,0
168,Thematic,Chair...Stool,85,0
169,Thematic,Chair...Stool,80,0
170,Thematic,Chair...Stool,95,0
171,Thematic,Chair...Stool,90,1
172,Thematic,Chair...Stool,100,0
173,Thematic,Chair...Stool,80,0
174,Thematic,Chair...Stool,75,1
175,Thematic,Chair...Stool,90,1
176,Thematic,Chair...Stool,100,1
177,Thematic,Chair...Stool,100,0
178,Thematic,Chair...Stool,70,1
179,Thematic,Chair...Stool,90,1
180,Thematic,Chair...Stool,100,0
181,Thematic,Chair...Stool,100,1
182,Thematic,Chair...Stool,85,1
183,Thematic,Chair...Stool,85,1
184,Thematic,Chair...Stool,100,0
185,Thematic,Chair...Stool,50,1
186,Thematic,Chair...Stool,85,1
187,Thematic,Chair...Stool,100,1
188,Thematic,Chair...Stool,75,1
189,Thematic,Chair...Stool,82,1
190,Thematic,Chair...Stool,70,1
191,Thematic,Chair...Stool,80,0
192,Thematic,Chair...Stool,25,1
193,Thematic,Chair...Stool,80,0
194,Thematic,Chair...Stool,90,1
195,Thematic,Chair...Stool,100,1
196,Thematic,Chair...Stool,20,0
197,Thematic,Chair...Stool,NA,NA
198,Thematic,Chair...Stool,80,1
199,Thematic,Chair...Stool,80,1
200,Thematic,Chair...Stool,85,0
201,Thematic,Chair...Stool,61,1
202,Thematic,Chair...Stool,99,0
203,Thematic,Chair...Stool,100,0
204,Thematic,Chair...Stool,99,0
205,Thematic,Chair...Stool,50,1
206,Thematic,Chair...Stool,90,NA
207,Thematic,Chair...Stool,80,0
208,Thematic,Chair...Stool,90,1
209,Thematic,Chair...Stool,99,1
210,Thematic,Chair...Stool,70,1
211,Thematic,Chair...Stool,75,1
212,Thematic,Chair...Stool,80,1
213,Thematic,Chair...Stool,37,1
214,Thematic,Chair...Stool,100,0
215,Thematic,Chair...Stool,80,0
216,Thematic,Chair...Stool,70,1
217,Thematic,Chair...Stool,75,1
218,Thematic,Chair...Stool,75,1
219,Thematic,Chair...Stool,100,0
220,Thematic,Chair...Stool,75,1
221,Thematic,Chair...Stool,60,1
1,Semantic,Four...Two,0,0
2,Semantic,Four...Two,10,1
3,Semantic,Four...Two,25,1
4,Semantic,Four...Two,10,0
5,Semantic,Four...Two,NA,NA
6,Semantic,Four...Two,95,1
7,Semantic,Four...Two,50,1
8,Semantic,Four...Two,50,1
9,Semantic,Four...Two,80,1
10,Semantic,Four...Two,80,1
11,Semantic,Four...Two,5,1
12,Semantic,Four...Two,10,1
13,Semantic,Four...Two,75,1
14,Semantic,Four...Two,22,1
15,Semantic,Four...Two,44,0
16,Semantic,Four...Two,25,1
17,Semantic,Four...Two,40,NA
18,Semantic,Four...Two,50,1
19,Semantic,Four...Two,80,1
20,Semantic,Four...Two,75,1
21,Semantic,Four...Two,40,NA
22,Semantic,Four...Two,65,0
23,Semantic,Four...Two,40,1
24,Semantic,Four...Two,11,1
25,Semantic,Four...Two,45,1
26,Semantic,Four...Two,25,1
27,Semantic,Four...Two,50,1
28,Semantic,Four...Two,90,0
29,Semantic,Four...Two,20,1
30,Semantic,Four...Two,75,0
31,Semantic,Four...Two,NA,0
32,Semantic,Four...Two,80,0
33,Semantic,Four...Two,80,1
34,Semantic,Four...Two,0,0
35,Semantic,Four...Two,20,1
36,Semantic,Four...Two,80,1
37,Semantic,Four...Two,50,0
38,Semantic,Four...Two,40,0
39,Semantic,Four...Two,50,1
40,Semantic,Four...Two,5,1
41,Semantic,Four...Two,50,1
42,Semantic,Four...Two,90,1
43,Semantic,Four...Two,NA,1
44,Semantic,Four...Two,50,0
45,Semantic,Four...Two,85,1
46,Semantic,Four...Two,50,1
47,Semantic,Four...Two,80,0
48,Semantic,Four...Two,10,1
49,Semantic,Four...Two,40,1
50,Semantic,Four...Two,50,1
51,Semantic,Four...Two,100,1
52,Semantic,Four...Two,70,0
53,Semantic,Four...Two,40,1
54,Semantic,Four...Two,20,1
55,Semantic,Four...Two,30,1
56,Semantic,Four...Two,50,1
57,Semantic,Four...Two,40,1
58,Semantic,Four...Two,60,1
59,Semantic,Four...Two,80,1
60,Semantic,Four...Two,20,1
61,Semantic,Four...Two,80,1
62,Semantic,Four...Two,60,1
63,Semantic,Four...Two,40,1
64,Semantic,Four...Two,50,1
65,Semantic,Four...Two,10,1
66,Semantic,Four...Two,50,1
67,Semantic,Four...Two,20,0
68,Semantic,Four...Two,5,1
69,Semantic,Four...Two,90,1
70,Semantic,Four...Two,85,1
71,Semantic,Four...Two,90,0
72,Semantic,Four...Two,0,1
73,Semantic,Four...Two,90,1
74,Semantic,Four...Two,42,1
75,Semantic,Four...Two,50,1
76,Semantic,Four...Two,0,0
77,Semantic,Four...Two,5,1
78,Semantic,Four...Two,5,0
79,Associative,Four...Two,20,1
80,Associative,Four...Two,30,1
81,Associative,Four...Two,10,1
82,Associative,Four...Two,65,0
83,Associative,Four...Two,50,1
84,Associative,Four...Two,50,NA
85,Associative,Four...Two,50,0
86,Associative,Four...Two,NA,0
87,Associative,Four...Two,49,1
88,Associative,Four...Two,75,1
89,Associative,Four...Two,50,1
90,Associative,Four...Two,NA,0
91,Associative,Four...Two,50,0
92,Associative,Four...Two,76,0
93,Associative,Four...Two,20,1
94,Associative,Four...Two,0,0
95,Associative,Four...Two,80,1
96,Associative,Four...Two,25,1
97,Associative,Four...Two,10,0
98,Associative,Four...Two,56,NA
99,Associative,Four...Two,99,1
100,Associative,Four...Two,50,1
101,Associative,Four...Two,0,1
102,Associative,Four...Two,40,1
103,Associative,Four...Two,45,NA
104,Associative,Four...Two,80,1
105,Associative,Four...Two,5,1
106,Associative,Four...Two,25,1
107,Associative,Four...Two,98,0
108,Associative,Four...Two,15,0
109,Associative,Four...Two,75,1
110,Associative,Four...Two,50,1
111,Associative,Four...Two,20,1
112,Associative,Four...Two,30,1
113,Associative,Four...Two,90,0
114,Associative,Four...Two,NA,NA
115,Associative,Four...Two,40,1
116,Associative,Four...Two,70,1
117,Associative,Four...Two,0,1
118,Associative,Four...Two,60,1
119,Associative,Four...Two,57,0
120,Associative,Four...Two,10,0
121,Associative,Four...Two,10,1
122,Associative,Four...Two,10,1
123,Associative,Four...Two,5,0
124,Associative,Four...Two,30,1
125,Associative,Four...Two,5,1
126,Associative,Four...Two,30,0
127,Associative,Four...Two,25,0
128,Associative,Four...Two,50,0
129,Associative,Four...Two,40,0
130,Associative,Four...Two,20,1
131,Associative,Four...Two,10,1
132,Associative,Four...Two,95,0
133,Associative,Four...Two,50,0
314,Associative,Four...Two,15,1
135,Associative,Four...Two,30,1
136,Associative,Four...Two,70,0
137,Associative,Four...Two,100,0
138,Associative,Four...Two,30,1
139,Associative,Four...Two,98,NA
140,Associative,Four...Two,80,NA
141,Associative,Four...Two,5,1
142,Associative,Four...Two,2,1
143,Associative,Four...Two,50,1
144,Associative,Four...Two,NA,NA
145,Associative,Four...Two,15,1
146,Associative,Four...Two,1,1
147,Thematic,Four...Two,50,1
148,Thematic,Four...Two,40,1
149,Thematic,Four...Two,10,1
150,Thematic,Four...Two,80,1
151,Thematic,Four...Two,76,NA
152,Thematic,Four...Two,78,NA
153,Thematic,Four...Two,50,1
154,Thematic,Four...Two,10,0
155,Thematic,Four...Two,84,0
156,Thematic,Four...Two,100,1
157,Thematic,Four...Two,75,0
158,Thematic,Four...Two,50,1
159,Thematic,Four...Two,80,0
160,Thematic,Four...Two,20,1
161,Thematic,Four...Two,55,0
162,Thematic,Four...Two,75,1
163,Thematic,Four...Two,90,1
164,Thematic,Four...Two,0,0
165,Thematic,Four...Two,20,0
166,Thematic,Four...Two,100,1
167,Thematic,Four...Two,70,1
168,Thematic,Four...Two,39,0
169,Thematic,Four...Two,10,1
170,Thematic,Four...Two,10,1
171,Thematic,Four...Two,30,1
172,Thematic,Four...Two,100,1
173,Thematic,Four...Two,50,0
174,Thematic,Four...Two,50,1
175,Thematic,Four...Two,20,1
176,Thematic,Four...Two,100,0
177,Thematic,Four...Two,100,1
178,Thematic,Four...Two,100,1
179,Thematic,Four...Two,90,1
180,Thematic,Four...Two,100,0
181,Thematic,Four...Two,50,1
182,Thematic,Four...Two,0,1
