Partno,Judgment,Word Pair,Judged Value,Recall,COS,LSA,FSG,QSS.1,QCON.1,HAL.1,LogHAL.1,Subtlex.1,LogSub.1,Length.1,POS.1,Ortho.1,Phono.1,Phonemes.1,Syllables.1,Morphemes.1,AOA.1,Valence.1,Imageability.1,Familiarity.1,QCON.2,HAL.2,LogHAL.2,Subtlex.2,LogSub.2,Length.2,POS.2,Ortho.2,Phono.2,Phonemes.2,Syllables.2,Morphemes.2,AOA.2,Valence.2,Imageability.2,Familiarity.2,TSS.2,FSS.1,FSS.2,COSC.1,COSC.2
139,Associative,Four...Two,98,NA,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
140,Associative,Four...Two,80,NA,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
141,Associative,Four...Two,5,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
142,Associative,Four...Two,2,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
143,Associative,Four...Two,50,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
144,Associative,Four...Two,NA,NA,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
145,Associative,Four...Two,15,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
146,Associative,Four...Two,1,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
147,Thematic,Four...Two,50,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
148,Thematic,Four...Two,40,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
149,Thematic,Four...Two,10,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
150,Thematic,Four...Two,80,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
151,Thematic,Four...Two,76,NA,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
152,Thematic,Four...Two,78,NA,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
153,Thematic,Four...Two,50,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
154,Thematic,Four...Two,10,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
155,Thematic,Four...Two,84,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
156,Thematic,Four...Two,100,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
157,Thematic,Four...Two,75,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
158,Thematic,Four...Two,50,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
159,Thematic,Four...Two,80,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
160,Thematic,Four...Two,20,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
161,Thematic,Four...Two,55,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
162,Thematic,Four...Two,75,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
163,Thematic,Four...Two,90,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
164,Thematic,Four...Two,0,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
165,Thematic,Four...Two,20,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
166,Thematic,Four...Two,100,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
167,Thematic,Four...Two,70,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
168,Thematic,Four...Two,39,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
169,Thematic,Four...Two,10,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
170,Thematic,Four...Two,10,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
171,Thematic,Four...Two,30,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
172,Thematic,Four...Two,100,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
173,Thematic,Four...Two,50,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
174,Thematic,Four...Two,50,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
175,Thematic,Four...Two,20,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
176,Thematic,Four...Two,100,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
177,Thematic,Four...Two,100,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
178,Thematic,Four...Two,100,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
179,Thematic,Four...Two,90,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
180,Thematic,Four...Two,100,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
181,Thematic,Four...Two,50,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
182,Thematic,Four...Two,0,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
183,Thematic,Four...Two,100,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
184,Thematic,Four...Two,50,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
185,Thematic,Four...Two,80,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
186,Thematic,Four...Two,70,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
187,Thematic,Four...Two,0,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
188,Thematic,Four...Two,40,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
189,Thematic,Four...Two,65,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
190,Thematic,Four...Two,50,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
191,Thematic,Four...Two,60,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
192,Thematic,Four...Two,30,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
193,Thematic,Four...Two,70,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
194,Thematic,Four...Two,80,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
195,Thematic,Four...Two,100,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
196,Thematic,Four...Two,10,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
197,Thematic,Four...Two,33,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
198,Thematic,Four...Two,80,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
199,Thematic,Four...Two,50,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
200,Thematic,Four...Two,75,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
201,Thematic,Four...Two,100,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
202,Thematic,Four...Two,50,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
203,Thematic,Four...Two,100,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
204,Thematic,Four...Two,30,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
205,Thematic,Four...Two,100,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
206,Thematic,Four...Two,20,NA,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
207,Thematic,Four...Two,40,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
208,Thematic,Four...Two,60,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
209,Thematic,Four...Two,95,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
210,Thematic,Four...Two,100,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
211,Thematic,Four...Two,70,0,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
212,Thematic,Four...Two,70,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
213,Thematic,Four...Two,58,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
214,Thematic,Four...Two,10,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
215,Thematic,Four...Two,60,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
216,Thematic,Four...Two,60,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
217,Thematic,Four...Two,50,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
218,Thematic,Four...Two,50,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
219,Thematic,Four...Two,50,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
220,Thematic,Four...Two,25,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
221,Thematic,Four...Two,30,1,0.701354636,0.579263,0.013,15,3.57,85200,11.35,255.78,4.12,4,Other,9,40,3,1,1,4.93,5.26,4.85,6.27,3.79,456473,13.03,1066.35,4.74,3,Other,3,53,2,1,1,4.24,6.3,4.39,6.7,14,5,8,21,6
1,Semantic,Sheep...Lamb,60,0,0.758163384,0.539946,0.162,17,6.18,7524,8.93,13.43,2.84,5,NN,7,32,3,1,1,4.25,5.32,6.09,6.26,6.24,3444,8.14,10.63,2.73,4,NN,7,37,3,1,1,4.15,6.3,5.88,5.77,14,42,18,86,153
2,Semantic,Sheep...Lamb,100,0,0.758163384,0.539946,0.162,17,6.18,7524,8.93,13.43,2.84,5,NN,7,32,3,1,1,4.25,5.32,6.09,6.26,6.24,3444,8.14,10.63,2.73,4,NN,7,37,3,1,1,4.15,6.3,5.88,5.77,14,42,18,86,153
3,Semantic,Sheep...Lamb,80,1,0.758163384,0.539946,0.162,17,6.18,7524,8.93,13.43,2.84,5,NN,7,32,3,1,1,4.25,5.32,6.09,6.26,6.24,3444,8.14,10.63,2.73,4,NN,7,37,3,1,1,4.15,6.3,5.88,5.77,14,42,18,86,153
4,Semantic,Sheep...Lamb,50,1,0.758163384,0.539946,0.162,17,6.18,7524,8.93,13.43,2.84,5,NN,7,32,3,1,1,4.25,5.32,6.09,6.26,6.24,3444,8.14,10.63,2.73,4,NN,7,37,3,1,1,4.15,6.3,5.88,5.77,14,42,18,86,153
5,Semantic,Sheep...Lamb,NA,NA,0.758163384,0.539946,0.162,17,6.18,7524,8.93,13.43,2.84,5,NN,7,32,3,1,1,4.25,5.32,6.09,6.26,6.24,3444,8.14,10.63,2.73,4,NN,7,37,3,1,1,4.15,6.3,5.88,5.77,14,42,18,86,153
6,Semantic,Sheep...Lamb,100,1,0.758163384,0.539946,0.162,17,6.18,7524,8.93,13.43,2.84,5,NN,7,32,3,1,1,4.25,5.32,6.09,6.26,6.24,3444,8.14,10.63,2.73,4,NN,7,37,3,1,1,4.15,6.3,5.88,5.77,14,42,18,86,153
7,Semantic,Sheep...Lamb,92,1,0.758163384,0.539946,0.162,17,6.18,7524,8.93,13.43,2.84,5,NN,7,32,3,1,1,4.25,5.32,6.09,6.26,6.24,3444,8.14,10.63,2.73,4,NN,7,37,3,1,1,4.15,6.3,5.88,5.77,14,42,18,86,153
8,Semantic,Sheep...Lamb,99,1,0.758163384,0.539946,0.162,17,6.18,7524,8.93,13.43,2.84,5,NN,7,32,3,1,1,4.25,5.32,6.09,6.26,6.24,3444,8.14,10.63,2.73,4,NN,7,37,3,1,1,4.15,6.3,5.88,5.77,14,42,18,86,153
9,Semantic,Sheep...Lamb,100,1,0.758163384,0.539946,0.162,17,6.18,7524,8.93,13.43,2.84,5,NN,7,32,3,1,1,4.25,5.32,6.09,6.26,6.24,3444,8.14,10.63,2.73,4,NN,7,37,3,1,1,4.15,6.3,5.88,5.77,14,42,18,86,153
10,Semantic,Sheep...Lamb,90,NA,0.758163384,0.539946,0.162,17,6.18,7524,8.93,13.43,2.84,5,NN,7,32,3,1,1,4.25,5.32,6.09,6.26,6.24,3444,8.14,10.63,2.73,4,NN,7,37,3,1,1,4.15,6.3,5.88,5.77,14,42,18,86,153
11,Semantic,Sheep...Lamb,100,1,0.758163384,0.539946,0.162,17,6.18,7524,8.93,13.43,2.84,5,NN,7,32,3,1,1,4.25,5.32,6.09,6.26,6.24,3444,8.14,10.63,2.73,4,NN,7,37,3,1,1,4.15,6.3,5.88,5.77,14,42,18,86,153
